8.565 0.162003
8.595 0.163314
8.625 0.164639
8.655 0.165977
8.685 0.167328
8.715 0.168694
8.745 0.170074
8.775 0.171468
8.805 0.172876
8.835 0.174298
8.865 0.175736
8.895 0.177188
8.925 0.178655
8.955 0.180137
8.985 0.181635
9.015 0.183149
9.045 0.184678
9.075 0.186223
9.105 0.187785
9.135 0.189363
9.165 0.190958
9.195 0.19257
9.225 0.194198
9.255 0.195844
9.285 0.197507
9.315 0.199188
9.345 0.200887
9.375 0.202605
9.405 0.20434
9.435 0.206095
9.465 0.207868
9.495 0.20966
9.525 0.211472
9.555 0.213303
9.585 0.215154
9.615 0.217025
9.645 0.218917
9.675 0.220829
9.705 0.222763
9.735 0.224717
9.765 0.226693
9.795 0.228691
9.825 0.23071
9.855 0.232753
9.885 0.234817
9.915 0.236905
9.945 0.239016
9.975 0.24115
10.005 0.243308
10.035 0.245491
10.065 0.247698
10.095 0.24993
10.125 0.252186
10.155 0.254469
10.185 0.256777
10.215 0.259111
10.245 0.261472
10.275 0.26386
10.305 0.266275
10.335 0.268717
10.365 0.271188
10.395 0.273687
10.425 0.276214
10.455 0.278771
10.485 0.281357
10.515 0.283973
10.545 0.286619
10.575 0.289296
10.605 0.292005
10.635 0.294744
10.665 0.297516
10.695 0.300321
10.725 0.303158
10.755 0.306029
10.785 0.308933
10.815 0.311871
10.845 0.314845
10.875 0.317854
10.905 0.320898
10.935 0.323979
10.965 0.327096
10.995 0.33025
11.025 0.333443
11.055 0.336673
11.085 0.339943
11.115 0.343251
11.145 0.3466
11.175 0.34999
11.205 0.35342
11.235 0.356892
11.265 0.360406
11.295 0.363963
11.325 0.367563
11.355 0.371207
11.385 0.374896
11.415 0.37863
11.445 0.382411
11.475 0.386238
11.505 0.390112
11.535 0.394034
11.565 0.398005
11.595 0.402024
11.625 0.406094
11.655 0.410215
11.685 0.414387
11.715 0.418612
11.745 0.422889
11.775 0.42722
11.805 0.431606
11.835 0.436047
11.865 0.440543
11.895 0.445097
11.925 0.449709
11.955 0.454379
11.985 0.459108
12.015 0.463898
12.045 0.468749
12.075 0.473662
12.105 0.478638
12.135 0.483677
12.165 0.488782
12.195 0.493953
12.225 0.49919
12.255 0.504495
12.285 0.509868
12.315 0.515312
12.345 0.520826
12.375 0.526411
12.405 0.53207
12.435 0.537802
12.465 0.54361
12.495 0.549494
12.525 0.555455
12.555 0.561495
12.585 0.567613
12.615 0.573813
12.645 0.580095
12.675 0.58646
12.705 0.592909
12.735 0.599444
12.765 0.606066
12.795 0.612776
12.825 0.619576
12.855 0.626466
12.885 0.633449
12.915 0.640525
12.945 0.647697
12.975 0.654965
13.005 0.662331
13.035 0.669796
13.065 0.677363
13.095 0.685032
13.125 0.692805
13.155 0.700683
13.185 0.708669
13.215 0.716763
13.245 0.724967
13.275 0.733285
13.305 0.741715
13.335 0.750261
13.365 0.758924
13.395 0.767707
13.425 0.77661
13.455 0.785636
13.485 0.794787
13.515 0.804064
13.545 0.813469
13.575 0.823004
13.605 0.832671
13.635 0.842473
13.665 0.852411
13.695 0.862488
13.725 0.872705
13.755 0.883064
13.785 0.893568
13.815 0.90422
13.845 0.915021
13.875 0.925973
13.905 0.937079
13.935 0.948341
13.965 0.959762
13.995 0.971344
14.025 0.983089
14.055 0.995
14.085 1.00708
14.115 1.01933
14.145 1.03175
14.175 1.04435
14.205 1.05713
14.235 1.07009
14.265 1.08324
14.295 1.09657
14.325 1.11009
14.355 1.12381
14.385 1.13772
14.415 1.15183
14.445 1.16614
14.475 1.18066
14.505 1.19539
14.535 1.21032
14.565 1.22547
14.595 1.24084
14.625 1.25643
14.655 1.27224
14.685 1.28829
14.715 1.30456
14.745 1.32107
14.775 1.33781
14.805 1.3548
14.835 1.37204
14.865 1.38952
14.895 1.40725
14.925 1.42524
14.955 1.4435
14.985 1.46201
15.015 1.4808
15.045 1.49986
15.075 1.51919
15.105 1.53881
15.135 1.55871
15.165 1.5789
15.195 1.59938
15.225 1.62016
15.255 1.64125
15.285 1.66264
15.315 1.68434
15.345 1.70636
15.375 1.7287
15.405 1.75136
15.435 1.77436
15.465 1.79769
15.495 1.82136
15.525 1.84537
15.555 1.86974
15.585 1.89446
15.615 1.91954
15.645 1.94498
15.675 1.9708
15.705 1.99699
15.735 2.02357
15.765 2.05053
15.795 2.07788
15.825 2.10564
15.855 2.13379
15.885 2.16236
15.915 2.19134
15.945 2.22074
15.975 2.25058
16.005 2.28084
16.035 2.31155
16.065 2.3427
16.095 2.3743
16.125 2.40637
16.155 2.43889
16.185 2.47189
16.215 2.50537
16.245 2.53933
16.275 2.57378
16.305 2.60874
16.335 2.6442
16.365 2.68016
16.395 2.71665
16.425 2.75366
16.455 2.79121
16.485 2.8293
16.515 2.86793
16.545 2.90712
16.575 2.94687
16.605 2.98719
16.635 3.02808
16.665 3.06956
16.695 3.11164
16.725 3.15431
16.755 3.19759
16.785 3.24148
16.815 3.286
16.845 3.33115
16.875 3.37694
16.905 3.42337
16.935 3.47046
16.965 3.51821
16.995 3.56664
17.025 3.61574
17.055 3.66553
17.085 3.71602
17.115 3.76722
17.145 3.81912
17.175 3.87175
17.205 3.92511
17.235 3.97921
17.265 4.03406
17.295 4.08966
17.325 4.14603
17.355 4.20317
17.385 4.26109
17.415 4.3198
17.445 4.37931
17.475 4.43963
17.505 4.50077
17.535 4.56274
17.565 4.62554
17.595 4.68918
17.625 4.75368
17.655 4.81904
17.685 4.88527
17.715 4.95237
17.745 5.02037
17.775 5.08927
17.805 5.15906
17.835 5.22978
17.865 5.30142
17.895 5.37399
17.925 5.44751
17.955 5.52197
17.985 5.59738
18.015 5.67378
18.045 5.75114
18.075 5.8295
18.105 5.90885
18.135 5.98919
18.165 6.07055
18.195 6.15293
18.225 6.23633
18.255 6.32077
18.285 6.40625
18.315 6.49279
18.345 6.58038
18.375 6.66903
18.405 6.75877
18.435 6.84959
18.465 6.94149
18.495 7.03449
18.525 7.1286
18.555 7.22381
18.585 7.32015
18.615 7.41761
18.645 7.51619
18.675 7.61592
18.705 7.71679
18.735 7.81881
18.765 7.92199
18.795 8.02633
18.825 8.13184
18.855 8.2385
18.885 8.34636
18.915 8.45539
18.945 8.56562
18.975 8.67704
19.005 8.78963
19.035 8.90344
19.065 9.01845
19.095 9.13467
19.125 9.2521
19.155 9.37073
19.185 9.49059
19.215 9.61166
19.245 9.73395
19.275 9.85747
19.305 9.98221
19.335 10.1082
19.365 10.2353
19.395 10.3638
19.425 10.4934
19.455 10.6242
19.485 10.7563
19.515 10.8896
19.545 11.0241
19.575 11.1598
19.605 11.2968
19.635 11.4349
19.665 11.5743
19.695 11.7149
19.725 11.8567
19.755 11.9996
19.785 12.1438
19.815 12.2892
19.845 12.4357
19.875 12.5834
19.905 12.7323
19.935 12.8823
19.965 13.0335
19.995 13.1859
20.025 13.3394
20.055 13.494
20.085 13.6497
20.115 13.8066
20.145 13.9645
20.175 14.1235
20.205 14.2837
20.235 14.4448
20.265 14.6071
20.295 14.7703
20.325 14.9346
20.355 15.0999
20.385 15.2662
20.415 15.4335
20.445 15.6018
20.475 15.771
20.505 15.9411
20.535 16.1121
20.565 16.2841
20.595 16.4569
20.625 16.6306
20.655 16.8051
20.685 16.9804
20.715 17.1566
20.745 17.3335
20.775 17.5112
20.805 17.6896
20.835 17.8688
20.865 18.0486
20.895 18.2291
20.925 18.4103
20.955 18.5921
20.985 18.7744
21.015 18.9574
21.045 19.1408
21.075 19.3249
21.105 19.5094
21.135 19.6943
21.165 19.8797
21.195 20.0655
21.225 20.2517
21.255 20.4382
21.285 20.6251
21.315 20.8123
21.345 20.9997
21.375 21.1874
21.405 21.3753
21.435 21.5634
21.465 21.7516
21.495 21.9399
21.525 22.1283
21.555 22.3167
21.585 22.5052
21.615 22.6936
21.645 22.882
21.675 23.0703
21.705 23.2585
21.735 23.4466
21.765 23.6345
21.795 23.8221
21.825 24.0096
21.855 24.1967
21.885 24.3836
21.915 24.5701
21.945 24.7562
21.975 24.9419
22.005 25.1271
22.035 25.3119
22.065 25.4961
22.095 25.6799
22.125 25.863
22.155 26.0455
22.185 26.2274
22.215 26.4086
22.245 26.5891
22.275 26.7688
22.305 26.9478
22.335 27.1259
22.365 27.3033
22.395 27.4797
22.425 27.6553
22.455 27.8299
22.485 28.0035
22.515 28.1761
22.545 28.3478
22.575 28.5183
22.605 28.6878
22.635 28.8562
22.665 29.0234
22.695 29.1895
22.725 29.3544
22.755 29.518
22.785 29.6804
22.815 29.8416
22.845 30.0014
22.875 30.1599
22.905 30.3171
22.935 30.4729
22.965 30.6273
22.995 30.7803
23.025 30.9319
23.055 31.082
23.085 31.2306
23.115 31.3778
23.145 31.5234
23.175 31.6676
23.205 31.8101
23.235 31.9511
23.265 32.0905
23.295 32.2283
23.325 32.3646
23.355 32.4992
23.385 32.6321
23.415 32.7634
23.445 32.8931
23.475 33.0211
23.505 33.1474
23.535 33.2721
23.565 33.395
23.595 33.5162
23.625 33.6357
23.655 33.7535
23.685 33.8696
23.715 33.9839
23.745 34.0966
23.775 34.2075
23.805 34.3167
23.835 34.4241
23.865 34.5299
23.895 34.6339
23.925 34.7361
23.955 34.8367
23.985 34.9355
24.015 35.0326
24.045 35.1281
24.075 35.2218
24.105 35.3138
24.135 35.404
24.165 35.4926
24.195 35.5795
24.225 35.6648
24.255 35.7484
24.285 35.8303
24.315 35.9106
24.345 35.9893
24.375 36.0663
24.405 36.1418
24.435 36.2156
24.465 36.2879
24.495 36.3586
24.525 36.4278
24.555 36.4953
24.585 36.5614
24.615 36.626
24.645 36.6891
24.675 36.7507
24.705 36.8107
24.735 36.8694
24.765 36.9267
24.795 36.9825
24.825 37.037
24.855 37.0901
24.885 37.1418
24.915 37.1922
24.945 37.2413
24.975 37.2892
25.005 37.3357
25.035 37.3809
25.065 37.425
25.095 37.4678
25.125 37.5095
25.155 37.5499
25.185 37.5892
25.215 37.6274
25.245 37.6645
25.275 37.7004
25.305 37.7353
25.335 37.7691
25.365 37.8019
25.395 37.8338
25.425 37.8646
25.455 37.8944
25.485 37.9233
25.515 37.9513
25.545 37.9784
25.575 38.0046
25.605 38.0299
25.635 38.0543
25.665 38.078
25.695 38.1008
25.725 38.1229
25.755 38.1442
25.785 38.1647
25.815 38.1846
25.845 38.2037
25.875 38.2221
25.905 38.2398
25.935 38.2569
25.965 38.2734
25.995 38.2892
26.025 38.3044
26.055 38.319
26.085 38.3332
26.115 38.3467
26.145 38.3597
26.175 38.3722
26.205 38.3842
26.235 38.3957
26.265 38.4068
26.295 38.4174
26.325 38.4275
26.355 38.4372
26.385 38.4466
26.415 38.4554
26.445 38.464
26.475 38.4721
26.505 38.4799
26.535 38.4874
26.565 38.4945
26.595 38.5013
26.625 38.5078
26.655 38.514
26.685 38.5198
26.715 38.5255
26.745 38.5309
26.775 38.5359
26.805 38.5407
26.835 38.5453
26.865 38.5498
26.895 38.554
26.925 38.5579
26.955 38.5617
26.985 38.5653
27.015 38.5688
27.045 38.572
27.075 38.575
27.105 38.5779
27.135 38.5807
27.165 38.5833
27.195 38.5858
27.225 38.5882
27.255 38.5902
27.285 38.5922
27.315 38.5941
27.345 38.596
27.375 38.5977
27.405 38.5994
27.435 38.601
27.465 38.6025
27.495 38.6039
27.525 38.6051
27.555 38.6062
27.585 38.6072
27.615 38.6082
27.645 38.6091
27.675 38.6101
27.705 38.611
27.735 38.6119
27.765 38.6127
27.795 38.6136
27.825 38.6144
27.855 38.6152
27.885 38.6159
27.915 38.6166
27.945 38.6173
27.975 38.6178
28.005 38.6183
28.035 38.6187
28.065 38.619
28.095 38.619
28.125 38.619
28.155 38.619
28.185 38.619
28.215 38.619
28.245 38.619
28.275 38.619
28.305 38.619
28.335 38.619
28.365 38.619
28.395 38.619
28.425 38.619
28.455 38.619
28.485 38.619
28.515 38.619
28.545 38.619
28.575 38.619
28.605 38.619
28.635 38.619
28.665 38.619
28.695 38.619
28.725 38.619
28.755 38.619
28.785 38.619
28.815 38.619
28.845 38.619
28.875 38.619
28.905 38.619
28.935 38.619
28.965 38.619
28.995 38.619
29.025 38.619
29.055 38.619
29.085 38.619
29.115 38.619
29.145 38.619
29.175 38.619
29.205 38.619
29.235 38.619
29.265 38.619
29.295 38.619
29.325 38.619
29.355 38.619
29.385 38.619
29.415 38.619
29.445 38.619
29.475 38.619
29.505 38.619
29.535 38.619
29.565 38.619
29.595 38.619
29.625 38.619
29.655 38.619
29.685 38.619
29.715 38.619
29.745 38.619
29.775 38.619
29.805 38.619
29.835 38.619
29.865 38.619
29.895 38.619
29.925 38.619
29.955 38.619
29.985 0
30.015 0
